row ID,row m/z,row retention time,6110_U4_C18POS_start-10.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC7_C18POS_25_1.mzML Peak height,
8204,336.3250958008508,9.916045,10015.568,11976.482,24727.824,15262.45,26118.094,16751.008,96918.67,150830.8,11790.253,10425.8,13562.478,25828.393,17499.78,22248.49,45724.273,24756.822,39142.418,21635.072,37121.957,36874.168,12512.02,71490.35,23725.422,15261.315,15181.821,45889.332,10011.055,39612.293,87593.836,14108.861,85862.71,50716.703,14570.677,27924.404,16315.266,78927.43,7617.0244,14968.301,49057.977,80429.31,32703.219,22975.033,120000.13,44939.965,62944.26,85673.18,33649.707,26825.986,11315.756,11844.216,17924.123,23393.174,22158.986,24255.047,22497.125,23109.74,24622.127,21987.86,32220.98,
8208,1303.4768412288872,9.936582,2379.6794,1549.5233,1685.1967,2008.5487,2394.7766,1678.6548,1953.1865,1933.4896,1786.7098,2006.6531,3053.0608,1820.0446,1757.985,1641.2903,1907.5895,1794.7734,1718.9723,1686.7112,1992.1008,1461.7964,1938.947,1573.8109,1805.3497,2059.3787,1599.039,1566.6562,1962.8705,1950.4474,1702.3992,1786.6415,1432.0054,1832.3639,1996.8624,3209.9055,1853.0087,2392.3535,1635.2412,2517.801,1902.9691,1753.7135,1818.3666,1698.721,1680.6788,2009.9102,1860.8134,1700.6548,1647.5201,2274.0964,1737.3857,2303.1685,2023.7211,1868.8859,2051.718,1989.0171,2002.8048,2178.146,2289.535,2377.0825,22114.64,
8213,1298.521304011736,9.936673,3250.3152,2550.791,2888.6528,3128.6025,3387.6826,2854.1404,2790.662,2513.7554,2542.5771,3178.4521,2791.0747,2620.8767,2673.2083,2913.007,2503.7727,2504.5876,2673.7175,2753.482,2649.04,2661.2693,3256.3228,2324.0142,2983.323,2827.9854,2805.4321,3015.6997,2960.9978,2271.4175,2359.0767,2016.5278,2965.8936,2745.3896,2555.5352,3129.9773,3032.3381,2764.787,3070.002,3185.505,3104.114,2587.8928,2675.7512,2601.4883,2475.6816,3077.4402,3480.424,2473.9695,2912.6501,2610.5522,2530.5676,3097.6301,2462.0168,2610.5603,2315.9194,2317.308,2527.0344,2327.3784,3017.875,2798.9868,49487.793,
8216,1260.4502494297112,9.944517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10554.795,
8219,228.19567308965821,9.960504,3677.2524,4047.2542,5034.1772,4727.2314,5048.2144,3754.5312,14470.608,25044.277,3648.683,3896.1272,4323.888,4787.0703,4367.2007,4804.017,8670.996,5483.822,6043.206,4461.6245,5836.6377,6178.984,4928.9355,8978.401,4535.2915,3901.2688,6061.785,9704.124,3366.4812,6128.406,14334.326,3656.3953,10242.09,8243.45,3889.1177,5758.23,3945.4155,15435.077,4686.5107,4890.3813,8084.163,14021.696,5896.168,5385.835,13521.795,6290.028,8572.241,10271.915,4872.02,5059.1484,3485.1233,4789.9727,3733.099,4675.9565,4502.2144,4259.4897,4429.042,5002.5684,5500.395,5011.616,5681.9395,
8221,300.2893369635627,9.973031,9343.901,9991.521,10049.685,8139.677,9148.245,10093.129,9276.218,9768.1,9505.514,8627.864,10954.002,8176.4653,8763.404,11243.994,8384.147,9128.831,9868.183,9252.401,10782.5205,8588.918,9507.6,9043.6455,8270.683,8459.235,10169.972,8731.107,10166.523,11253.663,9019.443,8671.46,8686.773,9114.477,9558.626,11103.219,10185.109,34635.62,8026.7847,8524.424,8608.527,8292.442,9048.72,8644.812,11490.138,10494.588,9669.399,8341.482,9148.726,9248.331,10847.754,9868.733,10968.142,8568.557,7002.083,8889.662,9787.368,9281.25,8880.927,9455.168,26527.857,
8227,974.3066110455305,9.997498,1534.4801,1552.4945,1577.1267,1603.0436,1785.8307,1905.3612,1481.7711,1340.82,1416.0889,1844.9363,1661.0302,1832.7944,1522.5543,1507.8278,1376.7162,1414.6263,1829.8755,1526.5156,1409.0184,1995.4391,1319.1488,1237.5688,1560.1665,1984.6666,1208.1921,1627.6562,1655.6676,1244.0796,1860.1494,1744.4777,1607.7161,1730.0686,1810.2935,1586.402,1776.9347,1761.4164,1902.132,1813.0865,1724.2937,1431.6305,1435.9974,2164.0486,2042.1798,1772.7545,1970.4188,1509.0339,1732.5458,1509.2091,1616.2198,1642.6241,2071.1045,1342.41,1543.534,1329.0186,1581.0017,1669.7823,0,1576.9067,34376.72,
8228,979.2618349319902,9.997638,1460.3927,0,1304.0472,1295.8889,1343.3416,0,1286.5142,1254.6608,1212.1829,1393.4993,1511.8076,2083.5981,1537.7273,1313.6782,0,1446.183,1932.2603,0,1345.0845,1825.2352,0,0,0,1734.4626,1322.0249,0,0,0,0,0,1279.7855,1969.139,1610.8229,1260.7292,1289.5823,1273.7529,1640.0282,1424.1666,1221.5078,1573.4618,1244.28,0,1438.4731,1455.264,1344.3546,1426.1666,1438.967,1477.1187,0,0,1355.159,0,1442.4033,1347.3469,0,1214.508,0,1577.5763,14377.31,
8232,1140.4275129298271,10.019092,1982.7223,2403.941,1821.3346,2513.8152,2130.6116,2029.5721,2077.4268,1836.9717,1790.0321,1823.1388,2104.202,2614.1685,1959.2008,2437.23,2015.9869,2138.5117,2080.5,2022.8376,2302.4949,2819.4238,2323.1716,1895.0836,2772.7244,1975.8015,2821.4885,1886.605,2612.4834,1657.5217,2052.8992,1755.004,2157.4614,2220.5535,2048.4214,2183.273,2356.4243,1996.7274,2516.8843,2936.323,2428.0117,2221.1128,1743.4945,2273.1335,2217.1636,2084.125,1860.2078,2125.868,2432.785,2032.528,2037.2223,2413.7915,1815.266,1811.8016,2626.753,2772.2327,2183.7307,2100.7944,2425.7698,2629.7712,38351.18,
8234,1145.3825137593008,10.017016,1659.4468,2082.756,1607.6672,2189.136,2388.1316,1451.4912,1739.372,1879.7812,2259.3853,1715.2178,1644.6802,1649.3951,1920.9064,1416.8947,1978.927,1837.3019,1503.562,1786.5153,1747.3186,2016.1902,2015.7123,1630.3389,1594.0083,2136.2622,2050.306,1293.3604,1982.5258,2222.7378,2311.7964,1407.1704,2391.001,1935.7655,1688.2881,1969.0114,1906.1445,1527.0675,1751.7676,1794.0038,1853.9615,1718.7814,1755.79,1891.0001,1794.5542,1773.4166,1743.485,1739.172,2215.0999,1692.7406,1620.2253,1794.0696,1899.001,1396.2927,1880.2981,1924.0206,1539.7358,1879.7147,1968.3179,2263.9038,22966.197,
8243,1315.4185282388871,10.066564,2746.3413,2247.571,2474.6826,2250.672,2141.5942,2095.6648,2329.8677,2629.6853,2477.224,1980.8057,2946.7297,2099.7913,2073.0635,2221.3215,2313.0156,1897.6593,2550.5823,2011.7843,2281.5056,2044.6012,2144.33,2589.4045,2222.0063,2487.1282,2165.789,2076.152,2542.4583,2074.8994,2182.5776,2784.564,2312.4624,2159.5378,2654.7188,2450.4834,1921.6107,1926.6553,1893.8993,2381.2815,2024.5951,2142.7136,2306.889,2364.3984,2377.011,2825.3877,3040.9097,2251.4143,2793.242,2078.0012,2064.9023,1867.9927,2269.9849,2668.509,2407.0415,1786.2068,2267.6548,2262.2405,2381.753,2497.1472,29042.205,
8245,628.4986534315876,10.085307,3328.1604,3078.407,2835.2175,1971.1116,2698.6802,1755.9608,2434.6455,1734.5973,1943.5336,2579.1047,2674.3801,2209.38,2001.3186,2479.5388,1834.1146,3310.6406,3161.24,2789.4805,2168.5293,3603.585,3237.457,2083.5215,3068.5657,2956.5215,2917.1267,2358.9849,3070.2537,2620.8284,2712.8137,3146.4106,2127.8699,2246.423,2164.3853,2927.7605,3394.2876,2000.9685,2098.9094,2212.805,2095.9597,3547.1646,2753.2847,2210.4907,1775.3384,1880.5977,1912.0104,2355.6501,2092.4075,2371.2468,3437.9668,2944.314,2562.473,2150.9253,2887.0828,2597.1536,2637.0579,2739.2224,2690.0447,5772.741,3391.923,
8246,1275.4257271149536,10.066783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.131,
8248,862.6080375838953,10.074853,2494.1016,2458.9895,3597.1362,1950.852,1611.1947,8042.468,3250.0818,7208.6733,2302.3125,1582.0092,2284.0127,1739.762,2152.5576,1921.5056,1660.6327,1564.75,1658.3835,2401.8013,1606.6746,2873.1028,2004.446,13660.165,4394.597,1828.169,1542.4478,8626.715,4547.8857,2627.9153,1347.3652,22508.2,1231.1761,4724.6714,1530.8915,1669.3994,2246.6353,1890.0243,2152.2769,1728.875,5948.1655,1510.4404,6157.6074,2566.988,1647.397,1500.1074,5823.745,4587.4487,6939.5537,3066.0322,2522.8916,2811.4575,8294.834,1538.431,2240.565,2394.181,2374.0498,2413.3252,2266.9338,1510.4985,1890.244,
8250,1310.4634681092227,10.065904,2657.74,3714.0964,3551.4424,2920.5103,3230.1436,3428.3909,3124.3003,3292.987,3231.1172,3170.6714,4296.3613,3066.3252,2985.0796,3032.7578,3120.1213,2794.433,2756.1316,3476.276,2712.13,3330.9531,3896.7517,3275.7039,2902.0225,3761.604,2563.0579,4610.8906,3157.663,3290.4954,2784.3445,3346.532,3354.9016,2885.2598,3128.5156,3297.3154,2955.8525,3905.3748,3737.5742,3291.6082,3117.083,3405.2295,3252.301,3289.3218,3956.4163,3905.0083,3465.5771,4928.8574,4099.1455,4900.159,2843.2905,2731.0007,3671.1301,3221.2495,3290.2083,3168.2517,3170.9548,3567.6301,3311.923,3337.3218,84617.336,
8254,1476.5835749548182,10.079847,3006.2976,3362.1423,3409.4233,2622.3293,3375.9827,3584.1562,4239.011,3062.4695,3893.9539,3418.1052,4113.6562,3617.0452,3273.9392,3986.5361,3588.0095,2909.1228,3244.3499,3539.7058,3626.8774,3073.0186,3528.321,3143.2388,3448.7588,3753.9792,2650.8115,3117.122,3364.3623,2848.188,3658.3687,2708.0222,3561.3142,2909.5952,3606.6653,4989.1323,3202.251,3376.3406,3244.5984,3991.9336,2940.4514,3003.689,3390.2146,2884.2522,3240.8394,3764.2944,4133.096,2930.0042,3743.2368,3153.8765,3112.7383,2984.0344,3020.8352,3441.7375,3796.3623,3397.1672,3690.1052,3909.786,3197.7373,4761.4795,70808.836,
8255,1481.5384859216101,10.078995,1573.4086,2673.687,1778.1125,1808.24,1643.05,1978.8862,2016.8466,1794.3776,2137.9905,2615.7883,2371.107,1741.5566,2357.2446,2128.7896,1882.5906,1771.2515,1826.8431,2446.5925,1732.4012,1596.9667,1863.6674,1850.2863,2558.9102,2170.6636,2457.474,1931.7954,1842.1378,1613.6113,1906.3052,2076.2292,1646.543,1436.0488,1691.0613,1894.3678,1847.4801,2093.6785,1861.6455,1658.9065,1549.6018,1866.4183,1765.4697,2008.448,2531.0303,2723.1204,1855.8276,1633.8927,1841.1389,2018.3204,1748.1345,2576.5085,1660.1499,2423.696,1889.8921,1650.7286,2259.889,2345.8481,2489.0032,1644.3268,25506.205,
8258,1438.511816036765,10.079108,0,0,0,0,0,1251.1627,0,0,1235.5238,0,1236.0146,0,1264.736,0,0,1206.0405,0,0,0,0,1298.4541,0,0,1201.3336,1279.7306,1354.3226,0,1607.1494,0,0,0,1281.1418,1431.4536,1642.5337,0,0,1401.6677,0,0,1221.0903,0,0,1265.6627,0,0,0,0,1356.1151,0,0,0,0,1234.1484,0,1437.6008,0,0,1375.2201,21039.004,
8262,1604.6262333190098,10.087524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12726.345,
8263,1642.7041356556576,10.080523,0,0,0,0,0,0,0,0,0,0,1389.966,0,0,0,1242.2528,0,0,0,0,0,0,0,0,0,1286.69,0,0,0,1252.4882,0,0,0,0,0,0,0,0,1262.8837,0,0,0,0,0,0,1509.3827,0,0,0,0,0,0,0,0,0,0,0,0,1316.9377,12470.279,
8267,818.5816919810959,10.0960455,3653.0903,3600.0232,5899.673,2459.525,2382.6338,13736.823,4168.5854,11093.938,3501.2134,2824.4143,3082.89,2371.9219,2854.633,3690.3926,2663.4216,1922.7261,3101.1655,3393.12,1910.2106,5309.0205,2661.0027,19759.129,6692.819,1903.0027,2693.608,14465.576,7688.7236,4636.128,1561.28,34754.4,1573.0161,8267.236,1897.3231,2346.1738,3590.1328,2507.7522,2510.2065,2094.3953,8815.95,1701.3436,8621.893,4287.8647,2069.9622,2180.1511,9507.588,7747.7944,13559.707,4562.75,4667.496,4824.1426,15830.356,2720.4392,2700.9807,3248.5718,3561.814,4220.494,4022.285,2412.8928,2979.6345,
8272,774.5558105862019,10.120347,5162.1777,4055.1304,7764.1396,3699.2385,3843.132,21911.516,6383.57,15307.663,3911.3066,3455.6116,5294.6387,3369.248,3773.5378,4127.0127,2009.6721,3101.4004,4029.352,5423.778,3801.6206,6600.8496,3071.2234,29886.938,10325.58,2745.8926,3375.307,22360.084,9949.186,6431.4443,2080.6711,55360.246,2322.5784,12460.452,2888.4531,3014.9155,5668.6313,3203.7834,2782.0571,1984.7101,12633.779,2120.0479,14165.977,6819.734,3445.3645,3244.3943,15700.624,11323.063,17976.26,6380.066,6914.6816,5850.429,22751.312,3421.8645,4155.6797,4433.719,4250.2334,4757.278,3708.6667,4525.298,3818.3093,
8275,445.11989225340244,10.124113,17955.314,9986.3955,9288.202,27553.11,9452.214,8140.0845,10429.307,9604.28,11570.117,15572.297,188667.34,10280.81,10103.405,15343.92,7520.6084,8771.456,15632.293,8413.854,12588.844,14149.735,10279.829,7616.79,14070.812,10206.176,18516.307,10858.5625,10264.028,7271.591,12038.741,7995.7163,9346.148,19077.0,9797.575,69872.984,8192.619,8867.9,10591.497,90674.37,16867.57,9685.033,9693.552,82752.15,9062.728,11210.976,21717.682,14582.922,9008.252,13895.252,212071.28,74134.17,49582.0,13588.311,11804.184,29940.984,12580.1045,12940.603,11818.462,29512.768,25424.027,
8278,297.08228215483103,10.122702,6110.5557,2966.3875,3267.3926,9678.189,2954.7097,4261.5425,3574.282,2895.0745,4501.541,3445.2605,56648.668,3650.9084,3109.4412,8686.449,2423.875,3754.1272,5243.372,3624.0942,4070.7778,4000.9136,3206.246,3324.0935,5133.6113,2776.1199,6842.5444,3834.817,3925.1277,2994.6035,4280.3496,2990.0671,2790.2842,5892.09,3487.3508,21750.691,3244.2344,3220.3892,3657.5454,30050.059,5075.697,3602.4998,3847.4133,23764.734,2972.8845,4613.28,7664.23,5007.237,3217.7961,3852.2144,70174.45,25390.758,17848.979,5321.0273,4649.864,10049.012,3430.0938,4005.0957,3811.935,11461.072,9038.42,
8281,281.0510806826952,10.124623,4382.8174,2954.1128,1533.8123,4027.5918,2217.9717,1461.8519,2173.36,2073.9265,1959.1051,2256.2534,30944.748,2332.2874,2079.9377,2959.5527,1715.6448,2176.949,3429.8752,1984.88,1912.9668,2461.4421,3166.6917,1638.5927,2529.8914,2036.3108,4041.8547,3267.7222,2618.6409,1541.5415,2366.91,1568.5226,2216.9202,3034.6624,1593.954,12811.347,1473.6112,1561.4678,1737.507,13816.098,3374.1646,0,2010.0021,15548.533,1883.0496,2200.856,4209.9165,2735.6484,2131.558,2625.0486,36105.316,13440.836,10305.537,2283.0823,2387.5642,5216.967,1781.5901,2605.914,2333.136,4520.47,3678.9272,
8282,429.0885459627634,10.1210165,2337.1028,1549.6906,1343.2692,3378.8376,1254.4655,2065.414,1258.5293,1956.5582,1475.931,1338.0424,20887.541,1575.841,1241.6943,2374.7578,1392.0623,0,2571.259,0,1515.8783,1406.6932,1666.3021,1343.0616,2516.1719,2295.583,3026.7346,1653.0,1652.4996,1257.3728,1339.5067,1326.8556,1273.0073,2690.5068,2070.8123,10593.615,1388.0929,1785.5562,1628.8479,9533.533,2621.0234,1285.0023,1539.1964,8876.2295,1425.1482,2187.1343,3604.2974,2267.7493,1334.0594,2031.8383,24532.893,10439.883,6303.9253,1594.0,2093.3975,3901.1042,1839.0623,1987.6245,1653.957,3746.691,2985.0645,
8287,447.1180464933915,10.123924,4905.683,2910.48,3100.787,9881.47,3826.0098,3487.1838,2686.3242,3600.5493,4031.5203,3376.1235,53108.26,3191.02,3149.5889,5938.0728,2274.4246,3063.6223,5440.0054,2449.3562,3508.524,3802.0532,3185.4756,3315.352,4632.8164,3934.0417,6836.6753,3042.5625,3693.1404,3126.1028,3366.9114,3235.9453,2754.225,5588.1772,3445.678,22377.953,2492.3513,3501.022,2979.0,29048.184,5417.637,2919.6143,3415.9595,23543.086,3525.2852,4279.5425,7400.833,4559.4644,3744.8267,4376.7705,61242.08,23972.297,15711.42,4533.2188,4098.87,9150.536,3349.0647,3797.4377,4265.6123,9490.731,6935.185,
8294,466.24814878847104,10.19212,27615.037,24967.195,25217.123,25451.58,25862.238,25223.756,22675.191,25641.824,25095.535,26145.75,23027.223,25071.998,24460.693,23474.998,24423.791,24662.123,27343.252,22034.36,23155.443,28122.953,24221.33,24564.418,26551.455,24462.285,28273.998,22506.725,24489.064,25637.506,24437.348,22341.16,21952.777,27048.807,25315.285,24444.2,27039.021,24833.969,26871.604,24421.596,26101.688,27606.023,24957.0,25683.363,23157.836,24020.95,22271.836,28556.215,22671.867,23842.838,28278.92,26930.408,31270.83,20290.564,23220.451,24983.375,20811.168,20446.764,23666.885,22336.035,42089.152,
8295,570.4567057015673,10.185525,15835.942,17054.426,14614.142,16146.76,15365.0625,13955.024,14417.834,14701.434,14627.071,13332.437,17229.162,14674.5625,13905.292,14550.138,14059.876,15257.618,15832.386,15249.794,15284.0,15432.063,15728.5205,14244.672,15743.667,15779.254,17631.78,14716.351,17083.193,15974.904,15770.526,15621.381,16452.385,14737.699,14641.419,15775.495,15970.179,16187.552,17533.99,15059.257,14472.69,13777.994,15099.123,16299.741,14197.492,15479.093,15687.88,15955.764,15616.364,15173.461,16013.598,16692.35,16335.718,14579.602,15713.544,16238.54,14105.054,14256.96,16070.729,16894.758,33365.805,
8302,1157.3240375495827,10.14535,0,0,1316.1201,1500.6552,1287.1965,0,1525.8162,1340.1271,0,0,1435.2496,1289.0862,0,0,1752.4095,0,1364.0316,1865.5364,1480.0803,1723.0153,1492.3341,1519.4521,0,1390.0012,1360.7255,1352.4851,0,1396.4261,1913.4165,1339.125,1625.5624,0,1508.4678,1562.824,1278.376,0,0,1266.8304,1221.7042,0,1485.4464,1288.4629,1458.677,1383.8071,1283.5627,1598.3546,1290.9701,1219.0061,1608.4283,1497.0232,0,0,0,0,0,1339.3723,1227.9957,1219.1705,13696.333,
8303,533.2780528873238,10.139376,3448.3118,9671.572,3930.6565,3253.31,2304.2354,46134.805,4042.5022,7907.8193,2764.4756,22073.75,4308.401,1843.3282,15838.242,2567.0876,2777.0938,3532.891,43106.88,4550.614,2938.5647,2524.4792,6516.75,2247.5635,3998.936,2634.751,16537.275,3687.0312,2873.3225,2985.7688,5699.0757,3474.7732,2231.261,3439.998,2305.911,2030.444,23178.975,4835.773,1615.6881,1774.8977,2127.455,1895.4603,19147.018,2506.4033,2377.7583,2000.2233,8750.769,7344.5737,3454.8103,2074.765,2039.1029,11527.869,12989.567,3124.4253,3271.5398,5202.5293,4468.445,4067.18,3914.5667,3637.2354,4221.4795,
8304,445.1693176942868,10.181287,12862.334,11110.873,12141.354,13522.774,11793.65,11670.819,11896.977,12354.203,13215.35,12361.807,14935.061,10433.153,12799.248,12151.728,12274.163,12451.424,11788.731,12941.454,12275.961,11524.717,11768.517,10615.034,11318.566,12465.948,13099.967,11521.063,11716.675,12573.376,12475.142,12976.921,11156.357,12534.864,11841.253,12763.597,10750.843,11496.73,11210.683,12731.041,12121.031,11516.564,11488.599,11823.455,11323.438,11244.341,11674.67,11853.198,13033.526,12734.78,17312.205,11470.516,11939.349,9543.473,9936.021,9658.741,11010.005,9475.367,10883.042,8348.186,31785.47,
8306,1152.3696273857486,10.144274,1603.7694,2117.7317,1529.0328,1479.9598,1323.1128,1332.5402,1581.9646,1630.7322,1862.9418,1974.9839,1901.97,1928.8794,1572.0405,2493.6465,1634.8167,2590.221,1500.7897,1625.2351,1622.0557,1911.9313,1675.0608,1369.4453,1345.615,1600.972,1342.3138,2046.1433,1622.2963,1710.756,1326.3033,1524.0654,1721.8757,1660.34,1358.38,2440.2803,1426.17,1566.663,1839.723,1503.242,1962.3176,1445.7367,1822.0555,1588.1731,1629.7689,1574.0054,1803.9985,1707.717,1990.7985,2023.3224,1771.0834,2513.505,2118.4897,1459.2466,1834.778,2141.079,1938.9874,2354.742,2504.6821,2435.303,39080.17,
8309,423.2276214506641,10.148604,16226.565,18610.535,19097.998,19584.395,16717.635,16736.43,18763.152,17953.799,18135.287,19395.61,18523.7,18242.188,20356.596,20503.25,17949.383,20124.531,17700.162,20097.76,21855.348,17357.145,19805.342,22617.926,19548.893,18089.17,18171.648,20221.322,16617.127,17189.68,18339.375,16821.926,18452.139,17144.92,19185.592,19293.283,17231.674,16642.062,18737.623,19011.666,17846.006,17967.344,17909.295,17447.592,19334.893,18465.88,20206.559,17251.182,17834.363,20344.482,17669.309,18953.422,17273.01,15078.586,16104.17,16041.137,16382.062,16078.447,15790.025,14900.576,43506.32,
8310,730.5296217833301,10.145495,7664.841,6170.2393,12452.82,3939.0974,4193.156,26273.129,7788.2197,22031.883,6615.0024,3797.26,6506.503,4528.514,4797.362,7172.8877,2879.2737,3011.4194,4937.4707,6469.8003,3683.6365,8928.908,5108.1553,43660.95,13564.195,4110.6616,4503.055,31670.463,14884.072,9918.401,2870.294,81439.34,2326.38,16508.945,4361.236,5396.68,7792.1577,5203.0513,3613.4238,3985.5715,18219.768,3016.0007,18403.074,8085.7827,3676.6877,3664.3997,20051.701,14607.972,23699.521,9094.295,7560.7764,6301.033,30264.09,4351.796,6382.0513,5233.359,5792.4263,5405.3076,5006.48,5234.361,6680.2505,
8311,420.2697797218013,10.1410675,25933.555,25116.97,26927.018,25148.43,25815.006,23995.324,27357.627,23998.695,25220.262,26142.684,28817.3,27213.973,25097.16,27724.541,26411.969,24775.904,27573.19,26620.484,25563.975,26485.203,24934.123,27019.754,25802.262,25781.031,25507.738,26259.309,24503.926,26432.615,23749.379,24365.994,26078.043,26025.33,27771.396,27357.314,26446.9,25920.25,28697.498,27843.723,25849.307,26091.152,26618.355,25005.418,28623.627,26702.996,28195.143,27881.016,26055.04,25575.268,28184.783,27803.3,26725.756,23941.195,24505.998,26222.79,25442.783,25920.322,22576.219,25371.156,58064.36,
8313,438.21697298335516,10.18647,74183.94,69229.26,73720.28,74996.12,68313.19,72422.36,76700.82,69441.336,70014.94,67971.77,76455.14,75720.05,71556.28,72876.06,73034.49,66980.76,74370.32,75279.516,78854.59,72089.05,67086.92,69499.51,81511.65,76472.875,72378.086,65356.03,66404.766,69043.664,67672.89,69870.79,70440.07,75581.37,75909.875,77919.766,75546.68,68645.59,79008.49,75619.76,73995.87,75471.36,73468.234,73484.586,65350.312,75768.87,82555.45,74834.12,78206.74,69401.26,76702.57,70601.445,70233.484,65368.31,68600.25,69752.22,78640.38,70583.87,66973.32,67071.97,207709.64,
8314,443.17222269506453,10.184681,16246.708,17080.328,17354.262,17653.334,16246.0205,15858.977,18102.014,17303.002,16608.574,17951.555,16536.746,15425.3,18041.355,16587.145,17763.832,19094.43,15823.288,18850.682,17410.055,16594.156,16334.363,18079.0,15587.662,18331.332,16623.451,19001.568,16849.09,16347.284,17614.701,16889.44,17859.6,15435.149,18296.232,16939.033,15540.012,17913.469,15877.0,18272.062,18323.469,16185.651,16877.0,16912.666,16464.002,15498.198,18304.156,16070.37,17793.81,17766.268,17592.363,17656.87,17966.094,13960.737,15106.993,15212.701,14170.24,13241.31,14720.711,11954.621,48379.25,
8318,1484.6131693148895,10.155775,1235.9355,1234.5156,1673.9698,0,1528.1035,0,1355.1986,0,1380.7881,1388.6318,1241.1742,1356.2604,0,1731.2578,1290.7389,0,1266.4335,1422.5625,1639.0728,1269.7544,1206.1233,0,1492.8889,1664.2102,2345.443,1394.586,1306.244,1767.2832,0,0,1290.1384,1576.0273,1200.7354,1685.6611,1437.8351,0,1887.6863,1730.3992,1302.6127,1696.9479,2056.0813,1643.8352,1204.2404,1256.8284,1809.9292,1544.5018,1325.0427,1244.1289,0,1923.5162,1371.887,1904.0001,1542.6782,1612.6011,1514.6682,1584.6569,1396.4309,1725.0004,20865.86,
8319,758.5638410406298,10.171493,1938.2048,2197.316,2328.831,2122.8096,2047.2664,3059.3315,2024.2782,3062.5562,2406.7273,2173.1345,2234.627,1748.506,2100.5627,2545.1396,2098.9038,2481.679,2172.5674,2043.1245,1704.9136,2360.4937,1943.3127,3375.7544,2082.8174,1971.025,1927.4807,2922.5603,2604.4,2103.917,2187.9968,4619.2036,2333.8193,2307.7134,1674.0314,2399.623,2123.6492,2316.1428,2103.8628,2056.9238,2081.2078,2007.0629,2317.3652,2424.0251,2200.795,2030.8871,2587.0596,2037.9067,2928.9487,2303.4583,2298.1855,1918.4032,3014.5154,2356.0955,2212.3347,2232.1807,2142.8323,2282.1665,2929.4722,2538.195,2549.8618,
