row ID,row m/z,row retention time,6110_U2_C18POS_34.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height
5610,628.4964501,10.785852,12958.645,13217.332,10503.485,11495.155,12402.364,9073.06,9031.678,19184.633,8904.26,13315.731,11629.396,14451.715,12700.641,26752.842,27017.402,23972.594,9759.635,28813.486,14003.31,9819.091,13863.747,13539.607,25098.332,10753.161,14718.035,8293.698,16036.121,10814.6,9419.668,23949.688,13697.512,8732.603,12956.901,14092.474,9178.526,8948.344,9129.729,15551.15,10470.552,16732.363,13806.911,14071.004,9496.065,13436.773,10461.029,14339.808,11973.111,14652.612,17854.578,10329.119,22026.703,18053.924,18523.086,15675.09,15986.398,19009.541,20299.135,19448.01,25703.701
5611,287.2373256,10.793202,1793.7162,1722.352,1763.2006,1844.8231,1560.5137,1696.6898,1965.7194,1425.0155,1667.9032,1696.6742,1507.0728,1499.1614,1691.7184,1945.0619,1380.2374,1526.125,1661.5071,1692.2678,1515.5096,1466.8809,1290.9225,1452.187,1594.5785,1269.5972,1663.2185,1614.9233,1703.5309,1819.9181,2042.3623,1609.0122,2075.586,2156.2224,1523.2948,1447.0985,1295.1418,1703.3529,1446.5286,1739.0477,2324.9158,2037.1738,1810.374,1543.3812,1465.625,1366.1482,1529.6128,1484,1382.2253,1973.3966,1818.8678,1910.226,1507.5211,21268.291,23261.37,21482.438,20096.326,21602.236,23655.807,21064.584,24393.73
5612,629.5001921,10.78934,7401.6777,7536.5586,6708.688,5375.528,8216.09,6228.2046,5666.3906,9815.2705,4711.346,6801.0386,5725.84,6554.7905,6341.144,11981.842,12323.335,9692.001,5953.3975,14320.167,5870.105,5289.3213,6968.6455,6462.9375,10556.737,6433.3335,6645.3066,5207.6675,7104.4365,6733.986,5509.258,12064.048,7163.1953,4861.962,6241.882,6397.313,5691.2104,5833.754,5643.844,6614.36,5335.288,7463.289,7409.0234,6101.9805,6351.767,8255.857,5038.7363,7249.8105,6043.8813,6695.1387,8930.902,5773.2407,9511.027,8439.693,10234.295,7659.281,6770.3315,8777.14,9127.011,7345.831,11867.937
5613,585.4800684,10.805917,7314.9033,7935.699,6733.633,6338.9326,6870.657,6888.519,6996.463,10556.246,6835.1904,6452.722,8238.223,7117.752,6753.076,12659.547,12151.542,14058.944,6848.2725,14827.417,8057.53,7076.6016,7471.8994,6900.3228,13402.528,7042.966,7183.5317,6436.5596,7632.7764,6356.9307,7755.6304,13226.946,7941.2563,6631.089,7057.9727,9099.21,8100.434,7264.78,5989.911,8427.123,7071.2046,8802.866,6807.3267,8316.678,6198.262,7524.8623,6388.254,8106.311,8366.029,7819.593,9209.067,8598.217,10930.108,8550.342,8797.135,9040.319,10024.438,11366.231,11517.629,9537.408,13458.793
5614,474.3061525,10.780771,7591.24,9593.096,10041.474,9053.505,7929.2964,8763.699,8347.907,9015.458,8996.271,9678.278,7551.9497,7832.109,8193.806,6556.168,7978.239,9391.723,8526.285,7508.102,8300.75,9270.576,8570.85,7863.2344,7971.9766,9774.325,7170.2964,8181.4214,7707.0093,8257.348,9906.816,11339.845,11653.261,7849.3574,8613.639,9054.452,7569.9136,8216.809,8981.76,10015.041,8612.745,8568.289,10560.494,6659.923,7467.922,9352.223,8826.721,9471.323,9005.498,10033.592,8736.458,9773.793,10118.53,8715.89,8274.135,8836.129,11199.5,7282.626,9319.841,11284.623,9192.916
5615,584.4788698,10.806197,16693.951,15920.992,13653.155,14394.145,14437.973,14378,13736.547,23005.914,13034.09,15225.826,13964.023,16212.731,14327.215,31578.412,29410.807,28884.883,13836.314,30323.13,15696.863,14343.782,15748.542,15419.288,27312.637,13637.131,17654.008,12844.092,17378.76,13489.44,15298.71,29826.39,16153.508,14275.187,16617.82,14484.567,13761.238,13107.612,13747.156,18086.477,13707.663,17461.06,16247.772,16180.48,13495.478,19228.03,14683.199,18564.3,16385.06,17791.16,20430.193,15290.206,27779.537,21580.482,23587.96,19984.84,21074.697,23851.762,22336.518,20451.572,28447.992
5616,432.2567495,10.80799,7713.1016,6738.762,6109.72,7421.8423,6271.1284,7602.822,6360.5166,6685.0547,6017.2915,7286.1743,7368.6924,7140.892,6679.1255,7629.173,6564.0674,7138.8135,7235.8164,6638.132,6196.1406,6032.156,6527.5005,6947.4194,7332.8213,7901.1895,6404.217,6716.0464,6586.457,6462.0854,6103.498,6955.4077,7092.7515,6954.154,6829.7427,5992.1562,6416.7656,5899.4717,7387.2603,7756.965,7145.7065,7299.227,6436.1953,7297.5845,6939.7524,7367.0845,6581.473,7317.7856,7241.466,6463.894,7451.7627,6567.7773,6556.2197,6401.495,6267.3335,6724.309,6350.0684,6294.459,6338.118,6241.0015,6468.177
5617,800.574029,10.837565,3398.4727,3125.3748,2714.074,2964.239,3627.3062,3028.5261,3453.3254,3611.761,3303.9434,3465.5093,3624.2869,4852.037,3124.2876,3613.05,3350.4907,3410.9927,3075.3274,3474.8728,4994.488,2691.6182,3420.5393,2858.3281,3614.7173,3264.0706,3759.385,3612.6057,12982.107,3510.3457,3174.4062,3375.0002,4615.115,2993.1155,3626.6162,3264.641,3050.8193,3397.0024,3498.092,2986.4448,4146.8135,5052.1714,3314.1462,3750.532,3236.552,4004.073,3832.0022,3774.269,3229.0635,4763.957,3555.5603,3932.193,4355.712,3088.72,3071.8691,3231.9387,3481.541,3210.6338,3172.7651,3543.6682,3358.9104
5618,480.4227872,10.789808,6890.7163,6960.167,9200.522,7788.3047,7389.7373,7674.5024,8756.891,9880.365,7450.827,7242.752,8251.461,8225.496,7533.301,12534.593,9912.926,9685.855,6759.92,9199.013,8458.261,5891.1597,6459.358,8054.2246,7948.586,6863.249,7153.3193,7248.1367,8357.289,7207.179,8181.1655,13779.075,8251.234,6177.136,7958.5757,8370.147,6052.5635,6828.1187,7400.7993,9955.843,6800.0063,8821.717,7721.62,6830.149,6843.4897,7022.713,7545.59,8407.361,7559.431,8200.595,9381.27,9168.164,10238.799,8895.451,9383.458,9878.756,8247.137,11530.961,10776.979,10056.594,12287.981
5619,541.461054,10.834834,7673.1245,8049.83,7345.2188,7722.63,6753.4653,8292.022,8196.565,8181.8,6947.2383,8809.126,7102.0425,7987.508,6715.266,8785.364,8820.298,7673.7734,7879.8706,6871.824,7039.004,8228.459,7705.4814,6970.879,6469.626,7620.155,6017.053,7389.225,8313.962,7133.574,7726.839,7010.884,8970.747,7369.785,8134.2803,7089.8003,7999.301,7360.053,7790.1733,8266.659,7852.0884,6978.875,7769.038,7925.196,8834.308,7100.346,7260.3843,9331.529,8375.366,8167.714,8451.13,8822.156,8951.907,7628.5073,7023.7607,7971.42,8661.671,7665.309,7915.8916,7784.992,7459.208
5620,540.4485478,10.81119,18321.479,18209.842,16337.265,16567.977,17812.703,16841.965,16470.55,24098.004,16794.467,17717.754,17716.68,17812.3,17807.643,33771.22,29797.838,34541.51,18115.332,28487.348,18008.377,17729.357,16734.465,19957.29,28785.611,17583.736,19866.553,16835.297,21515.127,17448.857,17580.463,34230.49,19671.607,17517.611,18322.527,18156.002,18102.342,16916.5,16693.568,18829.596,16963,20246.922,20733.57,20676.588,18447.002,17587.771,18379.002,21292.102,19993.14,19160.082,21302.11,18036.229,27535.078,24501.178,28832.24,24905.512,23891.37,30672.807,28593.443,24537.574,36827.305
5621,541.4521005,10.8202305,7804.6216,9122.553,7357.225,7878.328,7808.4717,9160.5,8196.565,10006.487,7229.8604,7134.291,7631.3438,8675.929,7080.442,15637.028,13509.564,13180.461,8139.5005,10347.539,8125.3247,7269.025,8960.777,9101.835,10839.002,7399.7793,7763.175,6784.4917,8385.93,7000.733,9196.297,12832.255,7804.8823,7248.6396,8176.7715,8861.892,7211.605,7353.6523,7859.3594,8213.955,7812.642,8519.363,8170.129,8409.97,7303.072,9104.877,8874.391,7985.7935,7754.244,8217.6045,9438.152,9614.063,11519.287,10033.805,10354.827,10096.769,9461.883,13457.399,12521.1455,10304.446,14313.084
5622,700.5246364,10.852352,5708.231,6385.9673,6811.71,5723.582,6183.833,6098.916,6220.846,7049.0913,5444.7915,6214.1714,6754.074,5854.267,5272.2085,7462.247,6000.535,5387.876,5512.2603,4978.2256,5672.2544,5921.453,5061.619,5161.196,5420.926,5641.5854,5457.802,5349.4624,5449.4717,5244.4062,5531.52,7281.7754,6005.3516,5614.1846,5734.96,6623.377,6132.0547,6018.222,5145.0977,5222.679,5646.8994,6198.4893,5711.0137,5663.6763,6481.2085,5480.1157,5493.87,9766.422,5859.633,6297.9478,5764.701,5948.743,6659.9917,5273.915,5607.2275,6287.834,6049.788,6460.5815,5415.546,5446.0674,7023.7466
5623,496.4246932,10.834175,20370.717,16375.523,15096.085,14467.615,16353.087,16881.256,16634.064,23518.596,14139.796,17978.41,18350.834,17228.602,18745.025,37613.31,26724.025,31295.867,16046.799,24192.002,16678.312,15098.688,16671.115,17949.408,26495.357,17170.191,20028.14,14596.789,19365.07,15987.25,18199.164,36143.168,16720.805,15785.862,16777.234,17332.123,16850.346,14104.27,15961.598,19060.953,16766.12,19308.348,18842.463,19013.145,18580.334,19062.049,19544.857,21939.33,20625.75,20117.738,22708.873,19793.645,23178.227,26109.383,28154.611,25486.396,23626.79,25148.36,29948.01,24532.729,32362.062
5624,497.426449,10.829561,8001.443,6516.832,7324,6250.7124,6756.481,7935.458,6531.551,11367.649,5497.019,6938.68,6233.257,8132.024,7387.3945,15101.38,11148.596,11912.468,6857.4443,9368.408,7744.284,6018.5513,7268.501,7654.1665,9984.2,7025.5713,8594.173,7811.3047,8054.676,6359.639,6391.347,12553.047,7088.3228,6176.791,6315.5444,9004.246,6033.4385,7055.1724,6592.3647,8879.325,6305.6426,8776.396,6886.279,7693.634,7128.8433,7840.7017,7402.4136,8060.5635,8230.507,8176.273,8066.261,6372.869,8784.5205,9689.009,8862.342,9239.742,8506.351,11428.112,10840.378,9724.542,12459.672
5625,493.3113148,10.8612995,7451.885,6873.723,6121.2534,6627.971,7718.6714,6849.4785,8066.3735,7364.566,7770.565,6654,7450.6855,6593.2856,7295.325,7181.5605,8294.261,7170.3726,7401.5586,7511.745,8019.803,7510.602,7879.858,6659.112,8586.608,6911.636,7821.9727,7329.9985,6914.871,7665.058,8076.7334,6784.557,8406.735,7580.245,7622.101,7681.4497,8173.7515,7603.285,8251.114,7783.0786,7743.6353,7973.196,6741.329,7316.7856,8021.633,7388.3467,8751.397,7400.8716,7955.0405,6667.604,6961.6533,7404.5005,7281.2896,9935.766,7004.084,6744.554,7837.536,7109.3184,8814.8545,8623.74,7179.3545
5626,540.4593465,10.892947,14914.145,19819.762,16435.477,15764.257,16137.063,16793.6,16498.725,15319.432,16670.906,15333.003,20189.414,16655.334,16172.505,17209.434,15524.738,16911.072,15528.512,16253.1045,16993.816,16343.652,16104.2295,16649.186,15415.098,17466.42,17174.854,15991.974,18118.012,15976.026,17854.605,15905.419,16676.598,16895.578,15679.545,16929.008,16716.617,16355.341,15564.261,18052.342,16105.709,16140.883,15416.204,15264.879,15905.622,15478.482,16193.653,16421.504,16790.121,16177.506,16623.045,16044.449,17782.781,15049.442,15800.811,17516.52,16909.408,15409.392,15020.193,16138.518,16723.727
5627,678.4376087,10.89719,4808.8696,6348.7886,3892.7346,6126.025,5312.3545,6850.5513,5088.169,6269.6816,5546.7,6497.202,4502.6094,6042.9897,5720.4966,4307.983,6798.945,3414.5154,6357.1655,6368.6577,5663.8975,7294.9546,5560.287,5522.738,4052.5767,6585.339,5904.471,5627.0425,5387.7397,5822.1123,7103.3384,5662.2607,4694.8467,7363.492,4862.4883,5967.652,5979.439,7353.033,5109.671,6226.6436,6243.011,6678.1636,5767.6978,5396.364,6182.277,5618.8525,5362.6626,5396.9023,6470.6147,5559.707,4757.245,3387.445,4483.968,5192.735,5930.001,6277.892,6418.327,5474.524,5621.7266,6019.5146,4098.9766
5628,391.3421935,10.868366,10470.287,12086.822,13838.282,12457.0205,10878.504,11317.593,12501.411,13015.396,10785.258,12718.93,13450.026,14894.744,12197.842,21131.445,13637.516,14750.12,12614.58,12737.447,12504.484,12108.861,13967.88,10769.861,14340.112,13122.281,13208.315,12957.257,12300.175,11947.001,11986.671,16990.54,12187.516,10749.162,11914.001,11072.904,10283.68,10742.345,11981.034,11338.593,12365.718,11352.118,13958.559,11911.694,10665.937,13692.917,14176.725,12934.969,13950.371,13542.007,14013.142,11152.116,13618.015,15147.651,14531.616,15094.234,15068.061,14767.725,14615.275,15023.917,16597.959
5629,756.5476486,10.887957,2949.6006,4619.99,3581.7102,3894.9778,4200.015,4064.2542,3312.0767,4210.4385,3871.236,3860.8345,4522.4263,5188.099,4090.2659,3538.6245,4097.0757,4462.2573,3807.1846,4719.0063,6203.8413,3396.486,3556.584,4223.6426,4533.4834,3730.063,3731.0483,4080.1724,16973.06,3988.7388,4655.2236,4108.254,4631.4526,3609.5928,4234.4795,4300.7036,3732.1995,5117.594,3587.8926,4893.423,5751.161,5369.5776,3947.8608,5509.26,4608.5093,4463.7476,4331.507,3902.1252,4399.106,4274.532,4324.0005,4196.4854,5182.4766,3792.3225,3790.327,3955.153,3806.8582,4267.721,3528.365,3733.61,4411.039
5630,436.3974408,10.870063,9096.061,10588.803,11910.013,9461.354,9121.201,10819.626,11611.571,14180.227,9622.118,9278.743,9121.367,10376.927,8237.3955,14553.007,11540.536,13865.703,9310.801,13186.024,9144.766,10147.212,9478.362,9716.779,12110.624,8575.942,11533.053,10885.264,11636.2295,9625.013,11821.192,15756.046,10405.612,11867.344,10364.752,11566.08,9216.409,9665.661,11319.876,11910.106,7884.978,11958.655,10904.534,8053.9746,9721.2,9795.771,11815.644,10896.875,11885.025,10872.077,14020.145,9981.15,13731.81,11385.201,13294.131,14095.478,14095.668,13492.77,13529.911,14345.234,16634.977
5631,256.2632554,10.880238,12846.198,14971.408,14593.944,14794.026,13245.135,14383.523,14903.633,15842.071,13687,13935.986,14484.047,13161.291,12602.199,11714.507,15484.914,12656.553,13288.518,13698.544,13608.999,12824.502,14543.049,12462.022,15679.056,17198.432,17186.184,15157.112,17034.555,14606.433,13742.488,16946.723,14285.756,15807.532,14384.747,13851.414,13261.7295,13842.489,13838.468,14175.617,12733.71,15636.293,13295.468,13092.495,17122.893,13975.498,14099.611,14225.711,14036.944,13609.407,16509.215,15277.6875,13635.398,14848.347,15222.0205,11998.176,13101.285,14411.248,13315.64,14378.674,13221.323
5632,245.1933809,10.9130125,2755.662,2174.4473,5322.413,3776.4407,2565.9988,3069.0127,3563.5737,2918.6008,2943.441,3069.209,2740.647,3087.065,3484.7192,2414.4692,2048.0938,1970.6481,2934.2969,2586.6997,3646.4712,2872.0432,4642.5635,5377.5376,2506.5952,3054.2188,2132.0889,4263.4834,3500.7673,3478.7356,4070.7356,3546.5151,3777.8784,2955.625,2134.175,5553.956,2862.8958,2721.7046,3983.42,4597,3678.335,4728.274,7090.4473,5042.778,2758.2832,2754.0417,2482.654,2311.4004,3056.727,2836.6235,2057.5576,3245.06,3234.6016,2927.8474,2626.6172,2123.0063,2593.9062,3189.0347,2622.1162,3139.6257,2976.1636
5633,229.1988228,10.883532,4091.274,3367.0525,15254.037,8261.363,5352.25,5861.728,6453.1562,4661.5776,4182.855,6382.7715,8091.8037,5426.2915,6681.954,4694.388,3172.5896,3792.2131,7669.5166,6956.8315,9692.958,4589.4326,9974.382,11319.887,3590.6768,3826.7375,4819.716,9114.342,4679.2847,4298.981,7915.809,7590.3237,7714.599,5972.4165,4355.4165,11379.445,3914.967,4004.81,13622.599,8337.533,7107.52,9671.575,11454.403,10815.293,5142.1597,5537.9575,3507.5876,3051.4885,5182.829,5150.5327,3212.0298,3015.236,5425.9976,5535.6885,4530.6426,3681.3206,4486.2803,4204.521,3793.8936,3743.9,7161.693
5634,408.3089587,10.880802,4126.537,3677.8,15128.634,9535.6045,8043.108,5136.525,8987.048,6053.9644,5405.5615,7605.9443,6890.2744,5478.8457,9474.687,4469.248,5002.2627,3966.003,6747.0938,6341.1646,8702.765,6364.7256,11926.823,13916.277,5179.5493,4913.537,4292.6704,9958.605,5627.8286,4022.7488,8433.332,10201.252,8340.278,7531.768,4935.2676,13415.371,3802.6313,4147.7637,12432.765,8176.5234,9630.7705,12649.002,10259.033,11709.721,7096.104,5606.5674,2962.2454,4477.7104,6138.797,6283.342,3074.7534,4725.841,6130.3604,5767.542,4841.877,4414.934,4130.175,5100.2676,5975.346,4978.8843,5342.925
5635,228.1957486,10.882968,20093.822,18358.127,93139.69,46867.176,32491.535,28471.459,40026.875,28911.771,22820.242,37294.445,37377.387,29790.46,40232.004,20561.295,19321.938,17797.305,39352.348,32003.465,46699.91,29041.584,48049.426,64414.832,23211.977,22869.217,19760.115,56689.715,31424.021,18782.377,44652.97,48489.785,38860.93,32954,19765.287,70995.93,18010.477,20576.564,55728.523,46664.43,46977.97,55279.94,59395.35,53771.645,27524.719,32619.65,17654.293,20008.672,29652.19,32691.314,19938.37,18973.045,30661.627,24000.285,22749.111,20870.541,27610.592,25641.322,19803.201,26896.84,31728.86
5636,173.1324266,10.881458,4118.1655,4735.2754,16432.23,11243.92,8079.802,4946.176,9092.017,6350.7354,3846.4395,8862.16,10329.354,8135.681,8888.181,5112.6196,4322.665,5704.417,8723.145,8286.169,9900.92,6420.402,9949.018,12688.611,4899.406,5593.73,3665.8103,12244.074,6580.8013,5046.3613,9637.165,9679.852,7753.493,5772.3994,3865.0618,12616.283,4255.859,4703.15,9971.357,8747.401,8367.377,12064.774,11276.04,10955.165,6146.852,6777.0703,5286.4937,5029.1113,6566.1924,6832.0835,3958.2979,3955.2405,5923.679,5683.986,6582.5244,4613.4956,7310.1836,6878.185,5574.8604,6026.796,6238.571
5637,368.3178282,10.876655,3183.0005,4061.5408,9703.176,5442.2397,4964.668,4321.86,5856.4927,5375.157,3236.2415,6062.5605,4534.8413,4634.483,5503.066,3541.115,3725.557,3521.039,4570.091,6081.3027,5565.313,3957.7854,6801.7617,6967.9478,4030.1724,4084.0063,3568.722,6252.047,4013.438,3663.7349,5127.024,6929.9756,6491.9604,4500.1777,3824.4207,7439.146,4391.463,4013.973,7244.34,6753.974,4970.8047,7570.247,7489.437,9870.599,4098.234,3767.5193,3569.6846,4319.1855,4684.176,4811.8774,4025.7954,3342.3433,4042.1472,4395.5737,3873.8052,4361.376,3859.9724,3669.7812,5042.1885,5467.6885,5140.297
5638,226.1902821,10.88457,3266.415,4517.69,13553.854,9166.1455,6957.5605,4814.0063,7978.209,5266.202,3531.782,8086.251,7486.2075,6050.6265,8366.153,3868.7097,3640.4907,2662.6975,6145.166,6621.618,8513.224,4923.7754,10739.361,10473.57,4621.609,4692.334,4089.463,9186.853,5438.4443,3597.1028,7843.1562,9666.458,7319.565,6815.095,3906.686,11122.055,3975.081,4005.271,9309.347,8782.481,10584.224,9490.563,10666.992,9281.184,8043.331,5634.407,3179.6936,3859.4329,5514.751,7127.582,3081.7952,3302.221,5757.796,4936.899,4531.416,5480.205,4543.078,5208.814,4493.6367,4302.826,6961.4585
5639,198.1851593,10.881837,4241.719,5814.597,21294.73,12844.594,9960.667,4530.8716,10306.189,7468.8765,5213.49,8251.49,8508.148,7035.4297,8804.028,4552.5786,4284.987,3059.605,7906.347,7551.5156,11314.936,7227.3823,10653.07,15832.852,4483.14,4461.869,3296.44,13560.546,9642.977,4545.976,10324.367,11467.689,9336.104,7507.5986,5078.3315,16027.637,4876.9526,4730.49,12555.178,9772.928,10955.312,13796.209,13233.972,13192.7,6282.96,9274.847,3131.8877,5373.4106,8759.137,7382.5244,3313.6572,3901.7346,7249.9526,4724.8154,5553.54,5887.724,5013.208,6569.887,5517.685,6475.9536,8273.2
5640,191.1430125,10.882684,7734.432,4477.96,18229.053,13429.68,10186.396,6619.8037,10844.05,7757.0645,7170.2163,11343.356,10282.655,8912.797,10228.125,6622.613,5783.258,5684.2715,10525.767,7603.439,9490.791,9247.527,14244.143,14271.557,5117.355,7150.8003,3998.2036,15210.407,8550.305,7970.5493,9729.832,14387.257,9194.389,7483.4395,4883.721,14756.186,6236.661,6310.1377,14733.579,13099.488,13196.241,13287.118,14614.58,13053.792,9523.36,10360.554,4725.1777,5889.001,7478.13,8715.721,4167.124,5510.7417,6982.18,8061.519,6165.317,7510.202,6824.6147,7908.935,6724.3154,6060.38,7456.064
5641,208.169525,10.882591,11998.269,10216.331,47053.777,26840.924,21140.852,13700.494,22715.105,15961.005,12926.155,19599.773,20821.635,18607.572,19753.63,11950.258,9076.556,8933.803,22296.557,18073.97,25515.156,16236.71,24797.574,35993.02,11683.588,12775.798,10596.909,30634.03,14790.916,10924.353,21405.568,28269.488,20329.537,17783.428,11709.861,37546.47,10775.723,13062.372,32025.65,24950.492,23441.703,33049.027,31159.28,30389.125,14410.2,19534.422,8309.75,9937.142,15825.965,19039.695,8827.361,11102.469,15834.392,16286.068,12015.325,12136.337,13199.811,13879.927,12159.208,12270.301,18821.695
5642,226.180149,10.883063,35296.1,29166.867,169423.05,90187.25,58451.33,46982.7,71083.34,47344.062,36229.85,64219.457,69049.38,54760.3,73316.03,34112.816,31793.68,25475.557,63315.266,64850.57,84441.56,49579.438,97954.555,121165.04,37321.4,36264.66,30162.896,107235.86,48607.67,31975.71,80886.19,86826.15,70040.06,56053.58,37720.92,124442.016,33300.58,33111.82,103916.49,79996.6,79175.4,104023.914,99827.375,95251.79,48682.773,57373.242,26611.191,32626.658,49782.586,54625.566,26201.994,31119.227,45699.875,47411.414,42702.023,39694.78,43776.79,38783.25,37936.344,36877.105,52850.04
5643,431.3857723,10.883438,6978.3433,9105.556,22828.594,15621.926,10143.863,8859.375,12705.743,10154.09,7070.418,11084.696,12484.609,9752.51,12928.822,7285.2227,6728.456,6837.1343,11782.37,11236.149,12744.82,11371.018,13578.275,18059.416,7621.1123,6958.727,7222.2666,14834.712,10146.555,8833.945,12731.145,13374.404,13649.183,11117.363,7182.7144,19908.22,7196.423,7906.09,14756.004,15125.092,13256.112,16957.473,17132.457,14091.836,10419.132,9666.042,5969.3125,6744.495,11900.423,12324.535,6456.888,8437.787,10024.4,9013.624,9211.152,9122.224,8457.117,8121.5786,9574.355,11158.32,10619.58
5644,214.1801534,10.87939,2895.0046,2449.7576,7169.577,3415.7961,4522.4478,2944.5886,3782.1677,2526.9204,2732.3484,3432.2397,2794.5925,3146.3892,4159.255,2220.1921,2283.2473,2229.8264,4693.4854,2882.888,4787.775,3706.0808,5720.815,6404.3936,2186.1062,2055.4155,2650.25,4263.2163,3494.7322,2246.223,3545.1887,3627.64,3832.3572,3453.7244,2919.1985,5978.5186,2412.532,2467.7783,6420.6567,4132.8184,3742.2883,4708.765,4541.986,4595.0186,4121.4297,3526.3718,2201.1985,2849.1504,3384.655,3094.9014,1805.0645,2562.3962,2212.184,2535.4492,2655.3396,2152.858,3003.5317,2468.1284,2367.004,2989.9504,2805.1665
5645,537.1505578,10.884472,1288.9009,0,0,0,0,0,0,0,0,0,0,0,0,8326.148,0,0,0,1515.8036,0,0,0,0,0,0,5011.562,0,0,0,0,0,0,0,0,0,2867.647,0,0,0,0,1286.0728,0,1265.7173,0,0,0,0,0,0,0,8161.7954,0,0,0,1325.1359,0,0,0,0,0
5646,357.0676271,10.885499,923.14636,1541.0244,950.67346,1246.022,1129.4275,1203.779,0,0,1596.5385,909.6297,1007.214,1036.7666,944.95135,11040.353,1092.0696,1522.4629,1015.28,3892.5269,861.5207,0,1777.9673,1089.7954,632.67975,0,6121.2983,1316.4445,1183.4357,875.56195,1133.155,1059.3419,1494.3495,678.35297,942.5035,0,3843.7761,0,1310.3511,1261.8159,781.2493,1082.266,0,1986.8271,1230.8928,797.5259,0,914.63086,0,1202.1157,5530.1807,11953.112,2573.2007,638.0169,909.7022,1218.7368,1101.8906,1056.8019,1349.3778,2042.247,2103.9429
5647,281.0508792,10.879594,1453.2708,1240.7902,0,0,0,1292.3334,0,0,0,0,0,0,0,13067.031,1572.4984,1531.2893,0,3965.8403,0,0,1479,0,0,0,6676.1655,0,0,0,1319.6401,0,1417.9225,0,1545.0076,0,4302.5464,1662.1127,1469.022,1362.0149,0,1251.025,0,1893.7599,0,0,0,0,1220.9017,1217.1837,4321.135,13541.079,2999.9475,0,0,0,0,0,1533.004,2616.1921,2905.8887
5648,521.1372477,10.892385,2133.1438,1967.4509,1614.2076,1252.824,872.7666,1624.112,868.44305,864.9491,1627.3428,1116.0018,1421.7091,1291.4182,1326.43,18544.518,1739.3127,1716.5269,1439.1385,8225.942,1366.3883,1145.2793,1252.7142,1535.498,1523.3224,798.2689,9424.368,766.26306,1584.4183,1222.6337,641.3403,1032.2761,1452.4899,1048.8818,1556.972,822.54443,5972.7935,1009.5707,1230.1837,2536.0352,1347.0833,1902.7234,1908.7633,2473.4153,1379.7026,1447.2657,1102.5464,1154.9526,1119.1488,2184.752,8526.271,20344.686,3828.1157,1430.2405,1510.739,1761.9945,1336.8037,1371.6896,1511.2415,3280.2644,2926.3564
